,Accident_code,Vehicle_type,Brand,Color,Years_license
68246,2015S004012,Car,BMW,Black,4.0
68247,2015S005121,Bike,YAMAHA,Grey,3.0
68249,2015S000340,Car,RENAULT,Black,7.0
68250,2015S003307,Car,PEUGEOT,Grey,8.0
68251,2015S008426,Car,PEUGEOT,White,18.0
68253,2015S002354,Car,OPEL,White,49.0
68254,2015S005345,Car,NISSAN,White,1.0
68255,2015S009787,Bike,HONDA,White,15.0
68256,2015S003584,Bike,PIAGGIO,White,7.0
68257,2015S000331,Car,SEAT,Blue,26.0
68258,2015S006257,Car,OPEL,Green,16.0
68259,2015S007004,Car,AUDI,Black,7.0
68260,2015S007787,Car,LANDROVER,Black,13.0
68264,2015S003459,Bike,SUZUKI,Black,4.0
68265,2015S002981,Car,SEAT,Grey,7.0
68270,2015S001164,Bike,YAMAHA,Grey,12.0
68271,2015S003428,Car,BMW,White,14.0
68272,2015S006604,Bike,KYMCO,Grey,15.0
68274,2015S005718,Bike,HONDA,Red,9.0
68276,2015S003578,Car,MAZDA,White,18.0
68279,2015S007500,Car,VOLKSWAGEN,Blue,12.0
68280,2015S001292,Bike,HONDA,White,1.0
68282,2015S002174,Car,AUDI,Black,24.0
68285,2015S005992,Car,HYUNDAI,White,12.0
68287,2015S003760,Car,BMW,Blue,20.0
68288,2015S005012,Car,CITROEN,White,24.0
68289,2015S006366,Car,CHEVROLET,Red,19.0
68294,2015S004668,Bike,HONDA,Black,27.0
68295,2015S003993,Bike,HONDA,Black,5.0
68296,2015S007570,Car,FIAT,White,34.0
68297,2015S001442,Bike,KYMCO,Grey,19.0
68298,2015S006238,Bike,YAMAHA,Black,5.0
68299,2015S002252,Car,OPEL,Grey,2.0
68300,2015S004460,Bike,YAMAHA,Black,2.0
68301,2015S006927,Car,CITROEN,Grey,6.0
68302,2015S006929,Car,SEAT,Black-Yellow,3.0
68306,2015S005430,Car,SEAT,Grey,5.0
68307,2015S005616,Bike,HONDA,Grey,35.0
68308,2015S004038,Car,MERCEDES,White,27.0
68309,2015S009075,Car,CITROEN,Golden,9.0
68310,2015S005973,Bike,SYM,Black,34.0
68312,2015S005672,Bike,TRIUMPH,Black,10.0
68315,2015S000962,Bike,PIAGGIO,Black,6.0
68317,2015S006581,Car,CITROEN,Red,18.0
68318,2015S003255,Car,RENAULT,Grey,2.0
68321,2015S000829,Bike,KYMCO,Black,1.0
68323,2015S003267,Car,FORD,Blue,10.0
68324,2015S005007,Bike,HONDA,Black,20.0
68329,2015S002240,Car,FIAT,White,3.0
68331,2015S004363,Car,OPEL,Black,7.0
68332,2015S005929,Car,PEUGEOT,Blue,17.0
68336,2015S003325,Car,SEAT,Grey,28.0
68337,2015S007536,Bike,HONDA,Black,9.0
68338,2015S006020,Bike,PIAGGIO,Black,22.0
68339,2015S000098,Car,CHRYSLER,Grey,12.0
68340,2015S002397,Car,TOYOTA,Black-Yellow,2.0
68342,2015S002835,Car,VOLKSWAGEN,White,9.0
68344,2015S007728,Bike,DUCATI,White,5.0
68345,2015S003465,Car,FORD,Blue,44.0
68346,2015S004502,Bike,PEUGEOT,Black,26.0
68349,2015S007942,Bike,YAMAHA,Green,42.0
68353,2015S006691,Car,FIAT,Grey,42.0
68354,2015S002888,Bike,YAMAHA,Black,4.0
68355,2015S002888,Car,SKODA,White,10.0
68357,2015S009685,Bike,SUZUKI,Black,11.0
68359,2015S005674,Bike,HONDA,Black,12.0
68360,2015S004722,Bike,HONDA,Black,25.0
68362,2015S005404,Bike,HONDA,Grey,5.0
68363,2015S002225,Bike,YAMAHA,Grey,19.0
68364,2015S005739,Bike,HONDA,Black,16.0
68366,2015S002046,Car,CITROEN,Black,18.0
68369,2015S003094,Car,MAZDA,Blue,35.0
68374,2015S000841,Bike,HONDA,Black,7.0
68375,2015S005816,Car,OPEL,Blue,14.0
68376,2015S007498,Bike,KYMCO,White,12.0
68378,2015S000754,Car,RENAULT,Blue,10.0
68379,2015S000754,Bike,APRILIA,Black,3.0
68383,2015S000424,Bike,KYMCO,Black,2.0
68384,2015S008776,Bike,HONDA,Black,1.0
68385,2015S008310,Car,CITROEN,Blue,3.0
68387,2015S009881,Bike,HONDA,Black,7.0
68390,2015S006541,Bike,HONDA,Grey,28.0
68391,2015S006541,Bike,GOVECS,White,34.0
68393,2015S005573,Car,MERCEDES,Black,4.0
68394,2015S009027,Bike,HONDA,White,8.0
68396,2015S004698,Bike,PIAGGIO,Grey,1.0
68397,2015S001601,Bike,HONDA,White,32.0
68398,2015S004785,Car,CITROEN,Grey,16.0
68399,2015S001921,Car,NISSAN,White,8.0
68401,2015S002329,Car,SEAT,Black,8.0
68402,2015S004249,Bike,YAMAHA,White,13.0
68403,2015S002626,Car,MERCEDES,Grey,22.0
68404,2015S007992,Car,TOYOTA,Black,33.0
68405,2015S005869,Car,BMW,Black,9.0
68406,2015S001756,Bike,KAWASAKI,Black,2.0
68408,2015S006605,Car,FORD,Blue,11.0
68409,2015S006605,Bike,HONDA,Blue,28.0
68412,2015S009293,Car,MAZDA,Red,28.0
68413,2015S000067,Car,VOLKSWAGEN,White,13.0
68414,2015S001540,Car,AUDI,White,8.0
68418,2015S005603,Bike,HONDA,Grey,13.0
68419,2015S008675,Bike,HONDA,Black,28.0
68420,2015S006175,Bike,HONDA,Black,1.0
68421,2015S004088,Bike,SUZUKI,Black,32.0
68423,2015S003185,Bike,HONDA,Black,8.0
68424,2015S005062,Bike,HONDA,Grey,27.0
68425,2015S005362,Bike,PEUGEOT,Black,22.0
68426,2015S000074,Bike,PIAGGIO,Grey,33.0
68429,2015S007589,Bike,HARLEYDAVIDSON,Green,23.0
68431,2015S002565,Bike,SYM,Black,2.0
68432,2015S006019,Car,NISSAN,Grey,9.0
68433,2015S001049,Bike,YAMAHA,Black,38.0
68435,2015S000106,Bike,SUZUKI,Grey,5.0
68438,2015S008770,Bike,YAMAHA,White,12.0
68439,2015S002080,Bike,HONDA,Blue,23.0
68440,2015S002099,Car,SEAT,Green,38.0
68441,2015S002379,Bike,HONDA,Red,14.0
68442,2015S002379,Car,RENAULT,Grey,37.0
68443,2015S007899,Car,CHEVROLET,Black,41.0
68444,2015S003326,Bike,HONDA,White,8.0
68445,2015S000887,Bike,PIAGGIO,Black,18.0
68446,2015S002190,Bike,PIAGGIO,Black,11.0
68447,2015S003563,Car,SEAT,Grey,1.0
68448,2015S007144,Bike,PIAGGIO,Black,6.0
68449,2015S009545,Car,FORD,Red,23.0
68450,2015S002684,Car,CITROEN,Grey,6.0
68452,2015S007714,Bike,APRILIA,Grey,8.0
68453,2015S006358,Car,FORD,White,3.0
68454,2015S001034,Bike,YAMAHA,Grey,7.0
68455,2015S002998,Bike,HONDA,Black,7.0
68456,2015S002649,Car,SUZUKI,Grey,2.0
68457,2015S006120,Bike,KYMCO,Grey,9.0
68458,2015S000707,Bike,SYM,White,8.0
68460,2015S003536,Bike,HONDA,Black,5.0
68461,2015S004937,Car,BMW,Red,25.0
68462,2015S003224,Car,MINI,Grey,12.0
68463,2015S001703,Car,PEUGEOT,Grey,19.0
68464,2015S001703,Bike,HONDA,Blue,31.0
68465,2015S002234,Bike,YAMAHA,White,6.0
68466,2015S009976,Bike,HONDA,Blue,27.0
68467,2015S008787,Bike,HONDA,Black,14.0
68468,2015S006237,Bike,HONDA,Black,23.0
68469,2015S000722,Car,SEAT,Blue,13.0
68470,2015S007047,Bike,HONDA,Grey,26.0
68471,2015S008907,Car,PEUGEOT,Red,32.0
68473,2015S003217,Car,AUDI,Grey,14.0
68474,2015S002689,Bike,APRILIA,White,12.0
68475,2015S004915,Bike,SYM,White,5.0
68477,2015S001562,Bike,KYMCO,Black,7.0
68478,2015S007730,Bike,HONDA,White,9.0
68479,2015S001914,Car,HYUNDAI,White,5.0
68480,2015S009490,Bike,HONDA,Blue,5.0
68481,2015S001873,Bike,PEUGEOT,Brown,27.0
68482,2015S009809,Bike,HONDA,Grey,24.0
68484,2015S000970,Bike,YAMAHA,Black,23.0
68485,2015S000773,Car,BMW,Black,16.0
68486,2015S005231,Car,RENAULT,Black,26.0
68487,2015S002501,Bike,HONDA,Grey,9.0
68488,2015S002860,Bike,HONDA,Red,5.0
68491,2015S001366,Car,BMW,Grey,10.0
68493,2015S000610,Car,LANDROVER,Grey,32.0
68494,2015S004404,Bike,HONDA,Black,6.0
68496,2015S000485,Bike,PIAGGIO,Black,17.0
68497,2015S001527,Bike,SYM,White,15.0
68499,2015S003525,Bike,HONDA,Black,3.0
68500,2015S009112,Car,AUDI,Black,5.0
68502,2015S006647,Bike,SUZUKI,Black,7.0
68503,2015S006933,Bike,HONDA,White,9.0
68505,2015S008273,Car,CITROEN,Blue,25.0
68506,2015S001496,Car,SEAT,Grey,27.0
68507,2015S006831,Bike,KAWASAKI,Green,1.0
68508,2015S009803,Car,NISSAN,Grey,8.0
68510,2015S008353,Bike,PIAGGIO,Red,29.0
68511,2015S009356,Bike,HONDA,Grey,17.0
68512,2015S008656,Bike,YAMAHA,Grey,27.0
68513,2015S004486,Bike,KYMCO,White,1.0
68515,2015S007489,Car,NISSAN,Red,2.0
68516,2015S004340,Car,CITROEN,White,35.0
68517,2015S008875,Bike,HONDA,Black,21.0
68518,2015S005981,Car,MERCEDES,Blue,63.0
68519,2015S009333,Car,ROVER,Black,46.0
68520,2015S000001,Car,VOLKSWAGEN,Grey,20.0
68522,2015S008653,Bike,HONDA,Red,24.0
68523,2015S005289,Bike,YAMAHA,Grey,12.0
68526,2015S008274,Bike,KAWASAKI,Orange,19.0
68528,2015S000530,Car,MERCEDES,Grey,28.0
68529,2015S000530,Car,CITROEN,Grey,55.0
68530,2015S000530,Car,RENAULT,White,7.0
68532,2015S002651,Car,VOLVO,Green,25.0
68533,2015S009760,Bike,DUCATI,Red,2.0
68534,2015S002241,Bike,HONDA,Black,4.0
68535,2015S002868,Car,HONDA,Blue,46.0
68538,2015S007326,Bike,PIAGGIO,Grey,9.0
68539,2015S008371,Car,BMW,Blue,17.0
68540,2015S009780,Bike,KYMCO,Black,32.0
68541,2015S009247,Car,KIA,White,8.0
68542,2015S008666,Car,SMART,White,2.0
68543,2015S008176,Car,LANDROVER,Black,37.0
68545,2015S007275,Car,TOYOTA,White,21.0
68546,2015S001825,Car,CITROEN,White,46.0
68547,2015S004432,Bike,PIAGGIO,Blue,33.0
68549,2015S006059,Car,VOLKSWAGEN,Grey,8.0
68551,2015S006190,Bike,PIAGGIO,Blue,5.0
68552,2015S009446,Car,SKODA,White,5.0
68553,2015S009446,Bike,YAMAHA,Grey,19.0
68554,2015S005707,Bike,HONDA,Black,13.0
68556,2015S004256,Car,SEAT,Grey,39.0
68557,2015S001918,Bike,HONDA,Grey,4.0
68558,2015S000154,Car,VOLKSWAGEN,Red,7.0
68559,2015S003049,Bike,HONDA,Red,20.0
68560,2015S002624,Car,SEAT,Grey,30.0
68561,2015S009003,Bike,YAMAHA,Black,9.0
68562,2015S005513,Bike,HONDA,Black,25.0
68563,2015S007022,Bike,HONDA,Black,23.0
68565,2015S001604,Bike,PIAGGIO,Green,3.0
68566,2015S004571,Car,BMW,Grey,34.0
68568,2015S006532,Bike,APRILIA,Black,8.0
68571,2015S008215,Car,CHEVROLET,White,20.0
68572,2015S000261,Bike,SUZUKI,Blue,27.0
68574,2015S000622,Bike,KAWASAKI,Black,1.0
68577,2015S003503,Bike,SYM,White,8.0
68578,2015S007138,Car,MERCEDES,White,14.0
68579,2015S006484,Car,TOYOTA,Brown,6.0
68580,2015S009182,Bike,HONDA,Blue,6.0
68581,2015S003423,Bike,HONDA,Black,14.0
68583,2015S007540,Bike,PEUGEOT,Red,27.0
68586,2015S009524,Car,AUDI,Red,36.0
68588,2015S000681,Bike,YAMAHA,Blue,29.0
68589,2015S001875,Bike,PEUGEOT,Grey,29.0
68593,2015S006906,Bike,HONDA,Black,15.0
68594,2015S003336,Car,OPEL,Grey,22.0
68595,2015S006511,Car,MERCEDES,Blue,4.0
68596,2015S008312,Car,HONDA,Grey,17.0
68597,2015S007947,Car,SEAT,Grey,45.0
68598,2015S001798,Bike,PIAGGIO,Red,7.0
68599,2015S001852,Bike,HONDA,White,5.0
68600,2015S008297,Car,VOLKSWAGEN,Grey,26.0
68602,2015S003189,Car,SEAT,Black,21.0
68603,2015S007387,Bike,BMW,White,6.0
68604,2015S004004,Car,OPEL,Grey,14.0
68605,2015S004004,Bike,KYMCO,White,7.0
68606,2015S001762,Bike,HONDA,Grey,4.0
68608,2015S008807,Car,TOYOTA,White,43.0
68609,2015S002726,Bike,PIAGGIO,Golden,12.0
68610,2015S003906,Bike,HONDA,Black,8.0
68611,2015S004051,Bike,PIAGGIO,White,2.0
68612,2015S003405,Bike,HONDA,White,11.0
68614,2015S002527,Car,VOLKSWAGEN,White,1.0
68615,2015S008765,Bike,SUZUKI,Blue,8.0
68619,2015S003576,Bike,HONDA,White,22.0
68620,2015S000475,Bike,YAMAHA,Grey,41.0
68621,2015S009098,Bike,KAWASAKI,Black,2.0
68622,2015S001463,Bike,HYOSUNG,Blue,8.0
68623,2015S006199,Bike,HONDA,Red,8.0
68624,2015S007234,Car,FORD,Grey,15.0
68625,2015S002692,Car,HYUNDAI,White,19.0
68627,2015S004532,Car,CITROEN,Red,23.0
68628,2015S004532,Bike,KAWASAKI,Black,13.0
68629,2015S003430,Car,MINI,Black,26.0
68630,2015S008437,Bike,HONDA,White,1.0
68631,2015S000506,Bike,YAMAHA,Black,41.0
68632,2015S003730,Car,CITROEN,Black,18.0
68633,2015S005714,Bike,PEUGEOT,Black,5.0
68635,2015S006852,Bike,SUZUKI,Grey,10.0
68636,2015S007097,Bike,SUZUKI,Grey,13.0
68637,2015S002048,Car,AUDI,Grey,10.0
68639,2015S009570,Bike,HONDA,Black,8.0
68643,2015S005332,Bike,APRILIA,Black,4.0
68645,2015S004451,Car,MINI,Red,32.0
68646,2015S001750,Car,MERCEDES,Grey,2.0
68647,2015S004014,Bike,YAMAHA,Grey,21.0
68650,2015S007883,Car,VOLKSWAGEN,Grey,37.0
68651,2015S007883,Car,SEAT,Grey,3.0
68652,2015S002776,Bike,SYM,Black,8.0
68654,2015S002893,Bike,DUCATI,Black,1.0
68655,2015S009037,Car,VOLKSWAGEN,Blue,26.0
68656,2015S006193,Car,SEAT,Grey,15.0
68657,2015S009332,Bike,YAMAHA,Blue,37.0
68660,2015S002050,Bike,HONDA,Black,13.0
68663,2015S008843,Car,VOLKSWAGEN,Red,27.0
68664,2015S007948,Car,MAZDA,Grey,34.0
68667,2015S009313,Car,PEUGEOT,White,11.0
68668,2015S004686,Bike,HONDA,White,37.0
68669,2015S002449,Bike,SYM,Grey,9.0
68670,2015S000780,Car,RENAULT,Grey,18.0
68672,2015S008545,Bike,HONDA,Golden,28.0
68674,2015S009588,Bike,YAMAHA,Grey,12.0
68675,2015S008762,Bike,KYMCO,White,5.0
68676,2015S001103,Bike,YAMAHA,Black,7.0
68677,2015S006620,Bike,YAMAHA,Orange,5.0
68678,2015S004775,Bike,HONDA,Black,4.0
68681,2015S003017,Bike,HONDA,Black,7.0
68688,2015S004757,Bike,HONDA,Green,20.0
68689,2015S007958,Bike,HONDA,Grey,11.0
68691,2015S003059,Car,AUDI,Black,15.0
68694,2015S006614,Car,SEAT,Blue,4.0
68698,2015S000886,Bike,HONDA,Black,6.0
68699,2015S005638,Bike,YAMAHA,Black,19.0
68700,2015S005270,Bike,HONDA,Red,40.0
68701,2015S000967,Bike,HONDA,Blue,8.0
68702,2015S000619,Car,SEAT,Black,3.0
68704,2015S001181,Bike,HAOTIAN,Grey,2.0
68705,2015S003218,Car,TOYOTA,Blue,10.0
68707,2015S000476,Bike,HONDA,Grey,36.0
68708,2015S000763,Car,VOLKSWAGEN,Black,28.0
68709,2015S003825,Bike,HONDA,Black,34.0
68713,2015S000921,Bike,VESPA,Black,22.0
68714,2015S001676,Bike,HONDA,Grey,32.0
68715,2015S009203,Car,MAZDA,Black,18.0
68717,2015S006171,Bike,HONDA,Black,7.0
68718,2015S006685,Car,LANDROVER,Black,14.0
68720,2015S005112,Bike,HONDA,Black,14.0
68721,2015S001371,Bike,HARLEYDAVIDSON,Black,25.0
68724,2015S007270,Bike,HONDA,Black,9.0
68726,2015S003155,Bike,YAMAHA,White,11.0
68727,2015S003764,Car,MERCEDES,Grey,38.0
68728,2015S003764,Bike,SUZUKI,Grey,6.0
68729,2015S005903,Car,NISSAN,Yellow,28.0
68730,2015S004166,Bike,HONDA,Blue,23.0
68732,2015S006049,Bike,HONDA,Grey,1.0
68734,2015S005801,Bike,HONDA,Brown,6.0
68738,2015S009544,Bike,HONDA,Black,9.0
68741,2015S006304,Bike,PIAGGIO,Brown,11.0
68743,2015S006964,Bike,KYMCO,Grey,3.0
68745,2015S003770,Bike,HONDA,Black,27.0
68748,2015S008601,Bike,PIAGGIO,Red,27.0
68749,2015S000290,Bike,HONDA,Black,4.0
68750,2015S002135,Bike,HONDA,White,19.0
68751,2015S007031,Car,SEAT,Yellow,5.0
68752,2015S009171,Bike,HONDA,Black,18.0
68753,2015S001079,Car,AUDI,White,24.0
68755,2015S000284,Bike,YAMAHA,Blue,6.0
68756,2015S000930,Car,FORD,Blue,11.0
68757,2015S002823,Car,SEAT,White,25.0
68759,2015S000884,Car,VOLVO,Red,29.0
68761,2015S004028,Bike,HONDA,White,4.0
68762,2015S007019,Car,AUDI,Blue,32.0
68764,2015S000760,Car,PORSCHE,Black,2.0
68765,2015S009594,Bike,HONDA,White,4.0
68768,2015S007697,Car,OPEL,Grey,2.0
68770,2015S000898,Bike,HONDA,Black,11.0
68771,2015S000408,Car,CHEVROLET,Black,2.0
68773,2015S005153,Bike,AIYUMO,Black,10.0
68774,2015S003703,Car,MERCEDES,Blue,20.0
68776,2015S008923,Bike,KYMCO,White,4.0
68777,2015S005909,Car,SMART,Grey,4.0
68778,2015S000843,Car,RENAULT,Red,41.0
68780,2015S003345,Bike,SYM,White,5.0
68781,2015S002668,Bike,SYM,Grey,8.0
68782,2015S006816,Bike,HONDA,Black,3.0
68783,2015S004083,Bike,BMW,Grey,25.0
68785,2015S005039,Bike,HONDA,White,20.0
68788,2015S003670,Bike,PIAGGIO,Grey,2.0
68791,2015S006383,Car,TOYOTA,Blue,41.0
68794,2015S002275,Bike,BMW,Black,28.0
68796,2015S006587,Bike,VESPA,White,19.0
68798,2015S002358,Car,FORD,Grey,57.0
68799,2015S000025,Car,OPEL,White,9.0
68800,2015S006284,Bike,HONDA,Grey,2.0
68802,2015S002428,Car,VOLKSWAGEN,Red,3.0
68803,2015S003601,Car,SEAT,White,6.0
68804,2015S005100,Car,BMW,Grey,16.0
68805,2015S003642,Car,CITROEN,Grey,46.0
68807,2015S004087,Bike,HONDA,Black,14.0
68808,2015S002492,Bike,PIAGGIO,Blue,8.0
68809,2015S004910,Car,MERCEDES,White,40.0
68811,2015S008026,Bike,HONDA,Black,29.0
68814,2015S002389,Bike,HONDA,Black,19.0
68815,2015S008101,Car,TOYOTA,Grey,35.0
68816,2015S003246,Bike,PIAGGIO,White,11.0
68817,2015S003280,Car,HYUNDAI,Yellow,1.0
68818,2015S006045,Car,MAZDA,Grey,40.0
68820,2015S003515,Bike,HONDA,White,2.0
68821,2015S005182,Car,FIAT,Grey,24.0
68822,2015S007268,Bike,HONDA,White,13.0
68825,2015S005663,Car,PEUGEOT,Grey,1.0
68826,2015S004073,Car,NISSAN,Grey,10.0
68827,2015S005669,Car,ALFAROMEO,Black,13.0
68828,2015S002197,Car,VOLKSWAGEN,Grey,22.0
68829,2015S002810,Car,SEAT,White,11.0
68830,2015S009891,Bike,SYM,White,2.0
68831,2015S004870,Bike,APRILIA,Grey,7.0
68832,2015S009581,Bike,PIAGGIO,Blue,29.0
68834,2015S002913,Bike,BMW,Red,19.0
68835,2015S001358,Car,TOYOTA,Black,23.0
68836,2015S007052,Bike,HONDA,Grey,7.0
68838,2015S009217,Bike,HONDA,Black,10.0
68839,2015S005768,Car,VOLKSWAGEN,Black,36.0
68842,2015S008991,Bike,HONDA,Black,6.0
68845,2015S000075,Car,AUDI,Red,9.0
68846,2015S000210,Bike,PIAGGIO,White,30.0
68847,2015S009778,Car,RENAULT,White,4.0
68848,2015S003648,Bike,YAMAHA,Black,24.0
68850,2015S007081,Car,VOLVO,Black,4.0
68852,2015S009391,Bike,VECTRIX,Black,14.0
68855,2015S003797,Bike,SYM,Grey,19.0
68856,2015S002187,Car,VOLKSWAGEN,White,20.0
68857,2015S002187,Bike,YAMAHA,Blue,5.0
68858,2015S004595,Bike,PIAGGIO,Black,2.0
68859,2015S000356,Bike,YAMAHA,Black,6.0
68862,2015S004822,Car,FORD,White,49.0
68864,2015S001193,Bike,HONDA,Black,19.0
68868,2015S002137,Car,VOLKSWAGEN,Black,23.0
68869,2015S003319,Bike,SUZUKI,Black,18.0
68870,2015S003319,Car,OPEL,Blue,26.0
68871,2015S000514,Bike,DAELIM,Red,30.0
68872,2015S000127,Bike,APRILIA,Black,8.0
68873,2015S000127,Bike,DERBI,White,5.0
68875,2015S005518,Car,BMW,Grey,31.0
68876,2015S006728,Bike,KAWASAKI,Black,3.0
68877,2015S005152,Bike,SUZUKI,White,14.0
68878,2015S002894,Bike,HONDA,Blue,3.0
68883,2015S000500,Bike,HONDA,Black,1.0
68884,2015S000697,Car,RENAULT,Grey,37.0
68885,2015S006607,Bike,YAMAHA,Black,3.0
68888,2015S009801,Car,VOLVO,White,24.0
68889,2015S000797,Bike,KYMCO,Grey,14.0
68892,2015S005101,Car,AUDI,Black,34.0
68894,2015S007977,Bike,KYMCO,Black,2.0
68895,2015S005827,Car,FIAT,White,11.0
68896,2015S006197,Bike,YAMAHA,Grey,3.0
68898,2015S001618,Car,CITROEN,Grey,8.0
68899,2015S004758,Bike,HONDA,Black,11.0
68900,2015S006357,Car,VOLKSWAGEN,Black,21.0
68905,2015S008744,Car,NISSAN,Black,37.0
68906,2015S005411,Bike,SUZUKI,White,24.0
68907,2015S009949,Car,MERCEDES,Black,5.0
68908,2015S001976,Car,LANDROVER,White,14.0
68909,2015S009043,Car,VOLKSWAGEN,Black,29.0
68913,2015S009844,Bike,SUZUKI,Black,5.0
68915,2015S001775,Bike,HONDA,Black,33.0
68916,2015S002986,Car,CHRYSLER,Grey,31.0
68919,2015S009271,Bike,HONDA,Black,6.0
68920,2015S003239,Bike,KYMCO,White,11.0
68921,2015S007750,Bike,HONDA,White,12.0
68924,2015S000539,Bike,HONDA,Grey,5.0
68925,2015S009919,Bike,SYM,Black,9.0
68928,2015S004212,Car,SUBARU,Grey,6.0
68929,2015S004212,Bike,HONDA,Grey,12.0
68932,2015S003992,Bike,PIAGGIO,Black,25.0
68934,2015S000101,Car,HYUNDAI,Blue,47.0
68935,2015S006441,Car,SEAT,Silver,6.0
68936,2015S009310,Car,OPEL,Green,2.0
68937,2015S000413,Car,TOYOTA,Red,42.0
68938,2015S003300,Car,RENAULT,Grey,4.0
68939,2015S009553,Car,SEAT,Red,10.0
68940,2015S002421,Bike,HONDA,Purple,25.0
68941,2015S001122,Car,HYUNDAI,White,21.0
68942,2015S008477,Car,MERCEDES,Blue,52.0
68944,2015S008597,Car,CITROEN,Blue,8.0
68947,2015S001890,Bike,HONDA,Black,8.0
68948,2015S004997,Car,VOLKSWAGEN,Blue,6.0
68949,2015S006146,Car,KIA,Black,28.0
68951,2015S007987,Car,NISSAN,Grey,18.0
68952,2015S002924,Car,CITROEN,Grey,21.0
68953,2015S008161,Car,JAGUAR,Grey,23.0
68954,2015S008161,Bike,APRILIA,Grey,28.0
68955,2015S001446,Car,AUDI,Black,56.0
68959,2015S008582,Car,RENAULT,Grey,29.0
68963,2015S005278,Car,SKODA,White,58.0
68964,2015S005278,Bike,SUZUKI,Grey,14.0
68965,2015S006664,Car,MERCEDES,Grey,27.0
68971,2015S000811,Bike,VESPA,Black,3.0
68972,2015S003866,Bike,PIAGGIO,Grey,9.0
68973,2015S005900,Bike,HONDA,Black,22.0
68975,2015S001728,Bike,HONDA,Grey,16.0
68977,2015S008000,Car,FORD,Grey,5.0
68978,2015S009703,Car,FIAT,Blue,5.0
68979,2015S000677,Bike,HONDA,Blue,24.0
68980,2015S007272,Car,PEUGEOT,White,14.0
68981,2015S002271,Car,RENAULT,Blue,24.0
68982,2015S003291,Bike,SYM,Black,8.0
68983,2015S007695,Bike,HONDA,Grey,4.0
68985,2015S005543,Bike,KYMCO,Black,12.0
68986,2015S002413,Car,BMW,Grey,48.0
68988,2015S005572,Car,OPEL,Blue,25.0
68989,2015S005546,Car,NISSAN,Black,6.0
68990,2015S001004,Bike,HONDA,White,5.0
68993,2015S001460,Car,BMW,Black,1.0
68995,2015S007264,Car,SEAT,Red,1.0
68996,2015S005664,Bike,KYMCO,Grey,11.0
68997,2015S005664,Bike,YAMAHA,White,18.0
68999,2015S007880,Bike,HONDA,Grey,9.0
69000,2015S002211,Bike,YAMAHA,Black,1.0
69001,2015S005749,Bike,SUZUKI,Grey,26.0
69002,2015S006730,Bike,HONDA,Black,13.0
69005,2015S003827,Bike,PEUGEOT,Brown,8.0
69010,2015S005464,Car,OPEL,Black,5.0
69011,2015S005464,Bike,PIAGGIO,Blue,4.0
69012,2015S006421,Bike,PIAGGIO,Red,4.0
69014,2015S000636,Car,TOYOTA,Grey,29.0
69015,2015S000581,Car,AUDI,Grey,2.0
69016,2015S003221,Car,VOLKSWAGEN,White,26.0
69020,2015S003481,Bike,HONDA,Blue,13.0
69021,2015S010009,Car,CITADIS,Grey,5.0
69024,2015S004692,Car,BMW,Black,10.0
69027,2015S009519,Car,ROVER,Blue,19.0
69028,2015S007225,Bike,PIAGGIO,Golden,27.0
69032,2015S008879,Bike,HONDA,Grey,20.0
69033,2015S007002,Car,AUDI,Green,35.0
69034,2015S001804,Car,NISSAN,Grey,47.0
69035,2015S001804,Bike,HONDA,Grey,10.0
69036,2015S003181,Car,SEAT,White,6.0
69038,2015S009000,Car,VOLKSWAGEN,Grey,59.0
69039,2015S000048,Bike,YAMAHA,Red,12.0
69040,2015S000048,Car,RENAULT,Green,3.0
69041,2015S005204,Car,RENAULT,Red,3.0
69042,2015S006490,Car,FORD,Black,34.0
69043,2015S008058,Car,FORD,Grey,10.0
69044,2015S005329,Car,SEAT,Grey,16.0
69045,2015S004665,Car,NISSAN,Red,19.0
69046,2015S009472,Car,VOLKSWAGEN,Black,1.0
69047,2015S005314,Car,FORD,Blue,19.0
69048,2015S003493,Car,PEUGEOT,Black,9.0
69050,2015S006300,Car,CITROEN,Grey,20.0
69053,2015S001636,Car,SEAT,Black,17.0
69054,2015S008349,Car,CITROEN,Red,30.0
69056,2015S005934,Car,RENAULT,Grey,26.0
69057,2015S005149,Car,FIAT,Grey,8.0
69058,2015S006668,Car,PEUGEOT,Yellow,29.0
69059,2015S001902,Car,AUDI,White,23.0
69060,2015S002469,Car,AUDI,Black,3.0
69061,2015S002469,Bike,HONDA,White,5.0
69062,2015S003046,Car,FORD,Black,31.0
69063,2015S000748,Car,VOLKSWAGEN,Grey,18.0
69064,2015S000713,Bike,HONDA,Blue,36.0
69066,2015S008376,Car,VOLKSWAGEN,Grey,9.0
69068,2015S002489,Bike,HONDA,Grey,32.0
69071,2015S009725,Car,BMW,Grey,25.0
69073,2015S002878,Bike,PIAGGIO,Black,7.0
69076,2015S008633,Car,FORD,Red,21.0
69077,2015S001994,Car,OPEL,Grey,25.0
69079,2015S002843,Bike,YAMAHA,Grey,22.0
69081,2015S006442,Bike,KYMCO,Black,6.0
69082,2015S001754,Car,VOLKSWAGEN,Grey,33.0
69084,2015S003626,Bike,YAMAHA,Grey,16.0
69085,2015S003626,Car,VOLKSWAGEN,Grey,52.0
69088,2015S007517,Car,CITROEN,Grey,26.0
69089,2015S009962,Bike,YAMAHA,White,21.0
